57,6,114495,9,9,5,4,3,1,1,0,0,60,41,0
35,6,183898,12,11,5,4,3,1,1,7298,0,50,41,1
51,6,163921,4,13,5,6,3,1,1,0,0,56,41,1
22,6,311764,13,7,0,11,1,4,0,0,0,35,41,0
49,6,188330,9,9,5,11,3,1,1,0,0,40,41,1
22,6,267174,9,9,4,10,1,4,1,0,0,40,41,0
46,1,36228,9,9,5,5,3,1,1,0,1902,40,41,0
48,6,199739,9,9,1,5,2,1,0,0,0,40,41,0
52,6,185407,9,9,5,5,3,1,1,0,0,40,31,0
43,8,206139,4,13,5,8,3,1,1,0,0,50,41,1
25,6,282063,6,4,5,10,3,1,1,0,0,40,26,0
31,6,332379,6,4,4,5,4,1,1,0,0,40,41,0
19,6,418324,7,10,4,11,1,1,1,0,0,36,41,0
19,5,263338,7,10,4,13,1,1,1,0,0,45,41,0
51,6,158948,9,9,5,6,3,1,1,0,0,84,41,1
51,6,221532,4,13,1,4,2,1,1,0,0,40,41,1
22,3,202920,9,9,4,3,2,1,0,99999,0,40,32,1
37,1,118909,9,9,1,8,2,4,0,0,0,35,41,0
19,6,286469,7,10,4,11,1,1,0,0,0,30,41,0
45,6,191914,9,9,1,6,2,1,0,0,0,55,41,0
21,8,142766,7,10,4,2,1,1,1,0,0,10,41,0
52,6,198744,9,9,0,11,4,1,0,0,0,40,41,0
46,1,272780,7,10,5,3,3,1,1,0,0,24,41,0
42,8,219553,14,14,1,3,4,1,0,0,0,38,41,0
56,6,261232,9,9,4,5,4,1,1,0,0,40,41,0
23,6,64292,9,9,4,8,4,1,0,0,0,40,41,0
58,6,312131,14,14,5,11,3,1,1,0,0,40,41,0
70,6,30713,9,9,5,9,3,1,1,0,0,30,41,0
30,6,246439,7,10,1,8,2,1,1,0,0,40,41,0
45,6,338105,4,13,5,8,3,0,1,0,0,40,3,0
23,6,228243,7,10,4,5,4,1,1,0,0,44,41,0
34,1,62463,7,10,5,6,3,1,1,0,1579,40,41,0
38,6,31603,4,13,5,5,0,1,0,0,0,40,41,0
24,6,165054,12,11,5,5,3,1,1,0,0,40,41,0
53,6,121618,6,4,4,6,4,3,1,0,0,40,41,0
45,7,273194,9,9,4,6,4,4,1,3325,0,40,41,0
21,5,163665,7,10,4,13,1,1,0,0,0,40,41,0
21,6,538319,7,10,4,2,1,1,0,0,0,40,1,0
34,6,238246,4,13,4,3,4,1,0,0,0,40,41,0
32,2,244665,9,9,5,5,3,1,1,5178,0,45,41,1
21,6,131811,9,9,5,10,3,1,1,0,0,40,41,0
63,5,231777,14,14,5,13,3,1,1,0,0,30,41,0
23,6,156807,1,5,4,10,1,4,1,0,0,36,41,0
28,6,236861,4,13,1,5,2,1,1,0,0,50,41,0
29,3,229842,9,9,4,6,2,4,1,0,0,45,41,0
25,1,190057,4,13,4,3,1,1,0,0,0,40,41,0
44,8,55076,14,14,4,3,4,1,0,0,0,60,41,0
18,6,152545,9,9,4,2,1,1,0,0,0,8,41,0
26,6,153434,9,9,4,2,1,1,1,0,0,24,41,0
47,1,171095,0,12,5,8,0,1,0,0,0,35,41,1
23,6,239322,9,9,1,11,4,1,1,0,0,40,41,0
46,6,138999,7,10,5,12,3,1,1,0,0,40,41,0
61,1,95450,4,13,5,4,3,1,1,5178,0,50,41,1
25,6,176520,9,9,4,5,5,1,1,0,0,40,41,0
38,1,72338,9,9,5,1,3,0,1,0,0,54,41,1
60,5,386261,4,13,3,13,2,4,0,0,0,15,41,0
23,6,235722,7,10,4,2,4,1,1,0,0,20,41,0
36,7,128884,9,9,1,8,4,1,0,0,0,48,41,0
46,6,187226,1,5,1,2,4,1,1,0,0,25,41,0
32,3,298332,4,13,5,3,3,1,1,0,0,45,41,1
40,6,173607,10,6,5,6,3,1,1,0,0,40,41,0
31,6,226756,9,9,4,8,1,4,1,0,0,40,41,0
31,6,157887,7,10,5,4,3,1,1,0,0,65,41,1
32,8,171111,4,13,4,8,4,1,1,0,0,37,41,0
21,6,126314,7,10,4,2,1,1,1,0,0,10,41,0
63,6,174018,7,10,5,11,3,4,1,0,0,40,41,1
44,6,144778,7,10,2,4,4,1,1,0,0,45,41,1
42,3,201522,4,13,5,11,3,1,1,0,0,60,41,0
23,5,22966,4,13,4,13,1,1,1,0,0,35,41,0
30,6,399088,7,10,1,8,4,1,0,0,0,45,41,0
24,6,282202,9,9,4,2,2,1,1,0,0,40,5,0
42,6,102606,4,13,5,14,3,1,1,0,0,40,41,1
44,3,246862,9,9,5,3,0,1,0,0,0,40,4,1
27,7,508336,4,13,4,4,4,4,1,0,0,48,41,0
27,1,263431,7,10,4,4,2,1,1,0,0,40,41,0
22,6,235733,9,9,4,2,4,1,0,0,0,45,41,0
68,6,107910,9,9,4,11,4,1,0,0,0,40,41,0
55,3,184425,7,10,5,9,3,1,1,0,0,99,41,1
22,3,143062,9,9,4,2,1,1,1,0,0,40,27,0
25,6,199545,7,10,5,4,0,1,0,0,0,15,41,0
68,3,197015,9,9,5,9,3,1,1,0,0,45,41,0
62,6,149617,7,10,0,4,4,1,0,0,0,16,41,0
26,6,33610,9,9,1,2,5,1,1,0,0,40,41,0
34,6,192002,14,14,5,3,3,1,1,0,0,55,41,1
68,6,67791,7,10,0,11,4,1,1,0,0,40,41,0
42,1,445382,4,13,2,4,4,1,1,0,0,45,41,1
45,6,112283,4,13,5,11,3,1,1,0,0,55,41,0
26,6,157249,13,7,4,6,4,1,1,0,0,40,41,0
25,6,109872,9,9,5,12,3,1,1,0,0,45,41,0
23,6,119838,4,13,4,3,1,1,1,0,0,50,41,0
29,6,149943,7,10,4,2,4,2,1,0,1590,40,31,0
65,4,27012,6,4,0,9,2,1,0,0,0,50,41,0
31,6,91666,9,9,4,6,4,1,1,0,0,50,41,0
26,6,270276,9,9,4,8,4,1,0,0,0,40,41,0
39,6,179271,7,10,5,5,3,1,1,0,0,50,41,1
44,6,161819,9,9,5,12,3,1,1,0,0,40,41,1
45,1,339681,14,14,1,3,2,1,0,1506,0,45,41,0
26,3,219897,14,14,4,3,4,1,0,0,0,50,41,0
26,6,91683,10,6,5,6,3,1,1,0,0,35,41,0
36,6,188834,1,5,5,6,3,1,1,0,0,50,41,0
38,6,187046,13,7,5,5,3,1,1,0,0,45,41,0
39,6,191807,9,9,4,12,2,1,1,0,0,48,41,0
52,2,179951,2,15,5,4,3,1,1,0,0,40,41,0
39,6,324420,5,2,5,5,3,1,1,0,0,45,26,0
41,3,66632,7,10,1,5,4,1,1,0,0,40,41,0
42,1,121718,14,14,5,4,3,1,1,0,1902,60,41,1
47,6,162034,4,13,5,11,3,1,1,0,0,70,41,0
28,1,218990,12,11,5,1,3,4,1,0,0,46,41,0
25,1,125863,4,13,4,3,1,1,1,0,0,35,41,0
35,6,225330,4,13,4,8,4,1,0,0,0,40,41,0
32,6,120426,9,9,2,8,2,1,0,0,0,40,41,0
38,6,119741,14,14,5,5,3,4,1,0,0,40,41,1
44,6,32000,7,10,5,14,3,1,1,0,0,18,41,1
21,5,124242,7,10,4,13,1,1,0,0,0,40,41,0
27,6,278581,4,13,4,11,1,1,0,0,0,40,41,0
30,6,230224,4,13,4,4,4,1,1,0,0,55,41,1
30,6,204374,4,13,4,11,4,1,1,0,1741,48,41,0
45,6,188386,9,9,5,10,3,1,1,0,1628,45,41,0
20,6,164922,9,9,4,5,1,1,1,0,0,40,41,0
57,6,195176,14,14,4,3,4,1,1,0,0,80,41,0
43,6,166740,7,10,1,8,4,1,1,0,0,48,41,0
50,5,156008,13,7,5,13,1,4,0,0,0,40,41,0
28,6,162551,6,4,5,12,5,0,0,0,0,48,29,0
25,6,211231,9,9,5,14,5,1,0,0,0,48,41,1
25,6,169990,9,9,5,11,3,1,1,0,0,40,41,0
90,6,221832,4,13,5,4,3,1,1,0,0,45,41,0
38,1,255454,4,13,2,3,2,4,1,0,0,40,41,0
35,6,28160,4,13,3,4,2,1,0,0,0,40,41,0
50,8,159219,4,13,5,4,3,1,1,0,0,40,14,1
26,1,103148,9,9,4,8,4,1,0,0,0,40,41,0
39,6,165186,7,10,5,9,3,1,1,0,0,45,41,0
56,6,31782,10,6,5,11,3,1,1,0,0,40,41,0
24,1,249101,9,9,1,1,2,4,0,0,0,40,41,0
46,6,243190,9,9,5,8,0,1,0,7688,0,40,41,1
18,1,153405,13,7,4,8,5,1,0,0,0,25,41,0
37,6,329980,14,14,5,4,3,1,1,0,2415,60,41,1
57,6,176079,14,14,1,3,4,1,0,0,0,40,41,0
43,8,218542,9,9,4,8,2,4,0,0,0,40,41,0
29,8,303446,4,13,5,3,3,1,1,0,0,25,37,0
40,6,102606,14,14,5,4,3,1,1,0,0,40,41,1
44,3,483201,4,13,5,4,3,1,1,0,0,40,41,0
77,1,144608,9,9,5,4,3,1,1,0,0,6,41,0
30,6,226013,4,13,4,3,4,4,1,0,0,40,41,0
21,6,165475,9,9,5,12,3,1,1,0,0,40,41,0
66,6,263637,10,6,5,1,3,1,1,0,0,40,41,0
40,6,201495,13,7,4,6,1,1,1,0,0,35,41,0
68,6,213720,9,9,5,11,3,1,1,0,0,40,41,0
64,6,170483,9,9,0,2,4,1,0,0,0,38,41,0
26,6,214303,4,13,4,3,4,1,0,0,0,50,41,0
32,6,190511,7,10,5,4,3,1,1,0,0,40,41,1
32,6,242150,9,9,4,8,1,1,1,0,0,38,41,0
51,1,159755,14,14,5,3,3,1,1,0,0,40,41,1
50,6,147629,14,14,5,3,3,1,1,15024,0,45,41,1
49,6,268022,4,13,5,11,3,1,1,0,0,50,41,1
28,6,188711,4,13,4,6,2,1,1,0,0,20,41,0
29,6,452205,9,9,1,2,2,1,0,0,0,36,41,0
21,6,260847,7,10,4,11,1,1,1,0,0,30,41,0
28,6,291374,9,9,4,8,2,4,0,0,0,40,41,0
55,6,189933,10,6,5,5,3,1,1,0,0,40,41,0
45,3,133969,9,9,5,11,3,0,1,0,0,50,10,1
35,6,330664,7,10,4,11,4,1,1,0,0,40,41,0
31,5,672412,13,7,2,13,4,4,1,0,0,40,41,0
26,6,122999,14,14,4,3,4,1,1,8614,0,40,41,1
30,6,111415,9,9,5,2,3,1,1,0,0,55,6,0
33,6,217235,9,9,5,11,3,1,1,0,0,20,41,0
40,6,121956,4,13,3,3,4,0,1,13550,0,40,18,1
23,6,120172,4,13,4,4,4,1,1,0,0,40,41,0
35,6,343403,7,10,4,11,4,1,0,0,0,40,41,0
48,3,104790,13,7,5,9,3,1,1,0,0,50,41,1
39,1,473547,10,6,1,10,1,4,1,0,0,40,41,0
53,1,260106,2,15,1,3,4,1,0,0,0,50,41,0
49,7,168232,9,9,5,8,3,1,1,0,0,40,41,1
31,6,348491,4,13,4,4,4,4,0,0,0,40,41,0
36,6,24106,9,9,5,5,3,1,1,3103,0,40,41,1
60,2,197553,7,10,5,4,3,1,1,7688,0,50,41,1
29,6,421065,9,9,4,12,4,1,1,0,0,48,41,0
54,2,138852,7,10,5,11,3,1,1,0,0,45,41,1
28,5,169631,0,12,6,13,0,1,0,0,0,3,41,0
34,6,379412,9,9,5,5,3,1,1,0,0,50,41,0
30,6,181992,7,10,4,11,4,4,0,0,0,35,41,0
19,6,365640,9,9,4,0,4,1,0,0,0,45,31,0
26,6,236564,9,9,4,10,4,1,1,0,0,40,41,0
47,6,363418,7,10,4,11,4,1,1,0,0,70,41,1
50,6,112351,9,9,1,4,2,1,1,0,0,38,41,0
30,6,204704,4,13,4,4,2,1,0,0,0,45,41,1
44,6,54611,7,10,1,12,4,1,1,0,0,50,41,0
49,6,128132,9,9,5,11,3,1,1,0,0,60,41,1
75,3,30599,14,14,3,3,4,1,0,0,0,50,41,0
37,6,379522,4,13,5,11,3,1,1,0,0,55,41,1
51,8,196504,9,9,1,5,2,1,1,0,0,38,41,0
35,6,82552,9,9,4,5,2,1,1,0,0,35,41,0
28,6,104024,7,10,4,11,5,1,0,0,0,40,41,0
66,3,293114,9,9,5,9,3,1,1,1409,0,40,41,0
72,6,74141,1,5,5,4,0,0,0,0,0,48,41,1
39,6,192337,4,13,2,11,4,1,1,0,0,50,41,0
27,6,262478,9,9,4,9,1,4,1,0,0,30,41,0
57,6,185072,7,10,4,8,5,4,0,0,0,40,39,0
24,6,296045,6,4,5,5,3,1,1,2635,0,38,41,0
28,6,246595,9,9,4,5,1,1,1,0,0,70,41,0
23,6,54472,7,10,3,2,4,1,0,0,0,50,41,0
31,6,331065,4,13,4,4,4,1,0,0,1408,40,41,0
23,6,161708,7,10,4,2,1,1,0,0,0,20,41,0
31,6,264936,7,10,4,2,4,1,0,0,0,40,41,0
27,1,113545,4,13,4,3,4,1,0,0,0,40,41,0
30,6,212237,4,13,5,3,3,1,1,0,1740,45,41,0
31,6,170430,2,15,4,3,4,1,0,0,0,80,31,0
34,6,173806,14,14,4,3,4,1,1,4865,0,60,41,0
57,7,370890,9,9,4,8,4,1,1,0,2258,40,41,0
39,6,505119,14,14,5,4,3,1,1,0,0,40,21,1
23,6,193089,13,7,4,5,1,1,1,0,0,40,41,0
24,1,33432,0,12,5,2,0,1,0,0,0,40,41,0
36,6,103110,8,16,4,3,4,1,1,0,0,40,30,0
32,6,160362,7,10,1,2,5,1,1,0,0,40,37,0
35,6,204621,0,12,1,2,1,1,0,0,0,40,41,0
36,6,35309,4,13,5,4,3,1,1,0,0,40,41,0
23,5,154373,4,13,4,13,4,1,0,0,0,50,41,0
47,6,194772,12,11,5,12,3,1,1,0,0,40,41,1
35,6,154410,9,9,4,10,4,1,1,0,0,40,41,0
44,7,220563,7,10,5,14,3,1,1,0,0,40,41,0
32,8,253354,14,14,5,3,3,1,1,0,0,50,41,0
32,6,211699,0,12,5,4,0,1,0,0,1485,40,41,1
63,3,167501,7,10,5,3,0,1,0,20051,0,10,41,1
34,6,229732,12,11,5,5,3,1,1,0,0,40,41,0
47,6,185465,9,9,5,5,3,4,1,0,0,40,41,0
27,6,335764,13,7,5,11,1,4,1,0,0,35,41,0
23,6,460046,9,9,2,4,2,1,0,0,0,42,41,0
19,5,33487,7,10,4,13,5,3,0,0,0,40,41,0
50,6,176924,10,6,5,5,3,1,1,0,0,38,41,0
49,8,213307,7,10,5,3,3,1,1,0,0,40,41,0
36,6,83893,7,10,5,4,3,1,1,0,0,40,41,1
23,6,194102,4,13,4,4,2,1,1,0,0,40,41,0
61,6,238611,6,4,0,2,2,4,0,0,0,38,41,0
41,6,113597,7,10,5,9,3,1,1,0,0,16,41,0
27,3,208406,4,13,5,4,3,1,1,0,0,60,41,1
53,6,274528,4,13,1,4,4,1,1,0,0,70,41,0
17,3,60116,10,6,4,8,1,1,1,0,0,10,41,0
23,5,196816,9,9,4,13,4,1,1,0,0,30,41,0
53,6,166368,7,10,4,5,4,1,1,0,0,40,41,0
28,6,303954,9,9,5,5,3,1,1,0,1848,42,41,1
24,6,99386,4,13,3,3,1,1,0,0,0,40,41,0
22,6,188569,7,10,4,8,4,1,0,0,0,20,41,0
53,6,302868,4,13,5,11,3,1,1,0,0,50,41,1
18,6,283342,13,7,4,2,5,4,1,0,0,20,41,0
24,6,233777,7,10,4,11,2,1,1,0,0,50,26,0
20,6,170038,9,9,4,11,4,1,0,0,0,40,41,0
30,1,261319,6,4,5,6,3,1,1,0,0,40,41,0
37,8,367237,12,11,4,3,4,1,1,8614,0,40,41,1
34,6,126838,9,9,5,6,3,1,1,0,0,40,41,0
19,6,354104,9,9,4,10,1,1,1,0,0,30,41,0
20,6,176321,11,8,4,8,1,1,0,0,0,40,26,0
47,6,85129,9,9,1,2,4,0,0,0,0,40,41,0
20,5,376474,7,10,4,13,1,1,1,0,0,32,41,0
22,6,62507,4,13,4,3,1,1,0,0,0,40,41,0
42,1,111252,14,14,5,4,3,1,1,0,1977,40,41,1
60,6,156889,7,10,1,8,4,1,0,0,0,40,41,0
32,6,549430,9,9,4,0,2,1,0,0,0,40,26,0
46,6,29696,9,9,5,4,3,1,1,0,0,40,41,1
66,6,98837,9,9,0,8,4,1,0,0,0,40,41,0
37,6,86150,4,13,5,2,0,0,0,0,0,30,41,1
34,6,204991,7,10,1,4,1,1,1,0,0,44,41,0
45,6,371886,4,13,4,3,4,1,1,0,0,46,41,0
35,6,103605,13,7,5,9,3,1,1,0,0,40,41,0
63,5,54851,9,9,5,13,3,1,1,0,0,40,41,0
51,1,133050,7,10,5,4,3,4,1,0,0,40,41,1
36,1,126569,7,10,5,1,3,1,1,0,0,40,41,1
25,7,144259,9,9,4,8,1,4,1,0,0,40,41,0
51,6,161482,9,9,1,2,2,1,0,0,0,38,41,0
25,3,305449,7,10,4,12,1,1,1,0,0,40,41,0
19,6,125010,9,9,4,9,1,1,1,0,0,45,41,0
47,6,304133,7,10,5,4,3,1,1,0,0,45,41,0
59,1,120617,9,9,2,1,2,4,0,0,0,40,41,0
34,6,157747,4,13,5,4,3,1,1,0,0,40,41,1
40,6,297396,7,10,2,4,2,1,0,0,0,60,41,0
42,6,121287,9,9,1,12,4,1,1,0,0,45,41,0
28,5,308493,9,9,5,13,0,1,0,0,0,17,11,0
37,6,49115,14,14,5,4,3,1,1,0,0,60,41,1
51,2,208302,0,12,5,11,3,1,1,0,0,38,41,1
25,6,304032,9,9,4,8,1,1,1,0,0,36,41,0
31,7,207301,9,9,5,8,0,1,0,0,0,40,41,1
37,6,123211,9,9,5,2,3,1,1,0,0,44,41,1
42,6,33521,0,12,5,11,3,1,1,0,0,45,41,1
29,5,410351,4,13,4,13,4,1,1,0,0,40,41,0
35,6,410034,7,10,1,11,4,1,1,0,0,50,41,0
51,6,175339,4,13,5,11,3,1,1,0,0,47,41,1
22,5,27937,7,10,4,13,1,1,1,0,0,36,41,0
49,6,168211,7,10,5,5,3,1,1,0,1485,40,41,1
26,6,125680,4,13,4,3,4,0,1,0,0,16,38,0
56,1,160829,9,9,1,8,4,1,0,0,0,46,41,0
52,6,266529,7,10,5,3,3,1,1,0,0,45,41,1
61,3,115023,14,14,5,5,3,1,1,0,0,4,31,0
47,8,224149,4,13,1,4,4,1,0,0,0,40,41,1
52,6,150930,12,11,5,5,3,1,1,0,0,40,41,0
30,6,343699,9,9,1,5,2,1,0,0,0,40,41,0
43,2,172826,7,10,5,11,3,1,1,99999,0,55,41,1
35,6,163392,7,10,5,6,3,0,1,0,0,40,31,0
17,5,103810,11,8,4,13,1,1,1,0,0,40,41,0
42,6,213821,9,9,5,5,3,1,1,0,1887,40,41,1
26,6,211265,7,10,3,5,5,4,0,0,0,35,32,0
58,1,160586,9,9,5,9,3,1,1,0,0,40,41,0
66,6,146454,7,10,5,11,3,1,1,5556,0,40,41,1
30,6,203277,9,9,5,1,3,1,1,0,0,60,41,1
46,6,309895,7,10,2,8,2,1,0,0,0,40,41,0
45,6,26522,7,10,5,8,0,1,0,0,1902,35,41,1
57,6,103809,9,9,4,11,2,1,0,0,0,40,41,0
25,6,90291,4,13,4,4,1,1,1,0,0,40,41,0
21,8,181761,7,10,4,14,1,1,0,0,0,10,41,0
37,6,35330,9,9,1,5,4,1,1,0,1669,55,41,0
45,1,135776,14,14,1,3,4,1,0,0,0,30,41,0
61,5,188172,8,16,0,13,4,1,0,0,0,5,41,0
39,6,179579,9,9,4,5,1,1,1,0,0,40,41,0
42,6,193626,9,9,5,8,0,1,0,0,0,53,41,0
20,6,108887,9,9,4,12,1,1,0,0,0,40,41,0
23,6,199070,9,9,4,1,1,4,1,0,0,16,41,0
25,6,441591,4,13,4,14,1,1,1,0,0,40,41,0
47,6,185254,3,3,4,0,1,1,0,0,0,40,5,0
24,6,109307,9,9,4,11,1,1,1,0,0,45,41,0
20,5,81853,7,10,4,13,1,0,0,0,0,15,41,0
35,6,23621,9,9,4,5,4,1,1,0,0,70,41,0
44,1,145178,9,9,5,2,0,4,0,0,0,38,39,1
47,8,30575,7,10,5,3,3,1,1,0,0,50,41,0
28,8,130620,13,7,2,8,2,0,0,0,0,40,35,0
41,1,22155,14,14,1,3,2,1,0,0,0,60,41,0
31,6,106437,9,9,4,8,4,1,0,0,0,40,41,0
27,6,79787,14,14,4,4,4,1,0,0,0,25,41,0
47,6,326857,12,11,5,5,3,1,1,5013,0,40,41,0
44,6,81853,9,9,4,11,4,0,0,0,0,40,41,0
61,6,120933,7,10,4,0,4,1,0,0,0,40,41,0
42,7,153143,7,10,1,8,5,1,0,0,0,40,1,0
46,6,27669,9,9,4,2,4,1,0,0,0,28,41,0
46,6,105444,4,13,5,4,3,1,1,0,0,50,41,1
54,1,169785,14,14,0,3,2,1,0,0,0,38,41,0
49,6,122493,9,9,0,14,2,1,1,0,0,40,41,0
56,1,242670,7,10,0,8,2,1,0,0,0,40,41,0
52,6,54933,14,14,1,3,1,1,0,0,0,40,41,0
34,6,209317,9,9,5,6,3,1,1,0,0,40,1,0
25,3,282631,9,9,5,5,3,1,1,0,0,40,41,0
18,6,98044,13,7,4,3,1,1,0,0,0,40,41,0
58,6,187487,9,9,5,12,3,1,1,0,0,40,41,0
31,8,60186,4,13,1,3,4,1,1,0,0,40,41,0
29,6,75648,7,10,5,5,3,1,1,0,0,55,41,0
28,6,201175,13,7,4,12,4,4,1,0,0,40,41,0
30,6,19302,7,10,4,8,4,1,1,0,0,48,41,0
21,5,300812,7,10,4,13,1,1,1,0,0,30,41,0
44,6,146659,14,14,5,3,3,1,1,0,1887,35,41,1
75,6,101887,10,6,0,0,4,1,0,0,0,70,41,0
66,5,117778,13,7,5,13,3,1,1,0,0,40,41,0
26,6,60726,7,10,5,5,3,4,1,0,0,40,41,0
33,2,201763,4,13,5,11,3,1,1,0,0,50,41,1
57,2,119253,14,14,5,11,3,1,1,15024,0,65,41,1
47,3,121124,3,3,5,11,3,1,1,0,0,55,4,1
41,6,220132,9,9,5,4,3,1,1,7298,0,40,41,1
21,6,60639,7,10,4,2,4,1,0,0,0,37,41,0
17,6,195262,13,7,4,5,1,1,1,0,0,17,41,0
61,5,113544,4,13,5,13,3,1,1,0,0,55,41,0
47,5,331650,9,9,5,13,0,1,0,0,0,8,41,1
22,6,100587,7,10,4,2,1,4,0,0,0,15,41,0
47,6,298130,9,9,5,11,3,1,1,0,0,40,41,0
45,6,242391,4,13,5,4,3,1,1,0,0,40,41,1
32,3,197867,12,11,1,11,2,1,1,0,0,50,41,0
59,6,151977,10,6,2,0,4,4,0,0,0,30,41,0
38,6,277347,9,9,5,5,3,1,1,0,0,50,41,0
33,6,125249,9,9,2,1,1,1,0,0,0,40,41,0
41,6,222142,9,9,5,12,3,1,1,0,0,40,41,0
51,6,270194,1,5,5,6,3,1,1,0,0,40,41,0
42,6,169995,9,9,5,11,3,1,1,0,0,48,41,0
27,6,359155,4,13,5,3,0,1,0,0,0,40,41,1
60,6,123992,7,10,5,5,3,1,1,0,0,45,41,0
64,1,266080,9,9,1,8,4,1,0,0,0,35,41,0
37,6,201531,0,12,5,12,3,1,1,0,0,40,41,1
54,3,179704,4,13,5,4,3,1,1,0,0,45,41,1
36,6,393673,0,12,5,4,0,1,0,0,0,50,41,1
34,6,244147,4,13,5,3,3,1,1,0,0,40,31,1
41,3,438696,14,14,1,11,2,1,1,0,0,5,41,1
35,3,207568,6,4,5,9,3,1,1,0,0,75,41,0
63,2,54052,14,14,5,11,3,1,1,0,0,68,41,1
46,6,187581,9,9,1,5,5,1,1,0,0,40,41,0
47,3,77102,14,14,1,3,4,1,1,0,0,40,41,0
24,6,353010,4,13,4,12,4,1,1,0,0,65,41,0
29,6,54131,7,10,4,11,4,1,1,0,0,30,41,0
74,7,39890,7,10,0,6,4,1,0,0,0,18,41,0
50,6,156877,13,7,5,6,3,1,1,0,0,70,41,1
22,6,355686,7,10,4,8,4,1,0,0,0,40,41,0
48,6,300168,11,8,2,8,1,4,0,0,0,40,41,0
30,6,488720,1,5,5,10,5,1,1,0,0,40,26,0
32,6,157287,4,13,5,11,3,1,1,0,0,40,41,0
39,6,184659,9,9,5,12,3,1,1,0,0,40,41,0
49,6,214169,7,10,5,5,3,1,1,0,0,40,41,1
25,6,192149,4,13,4,8,1,1,0,0,0,40,41,0
50,6,137253,4,13,5,8,0,1,0,0,0,40,41,1
44,6,373050,9,9,5,6,3,1,1,0,0,40,41,0
65,6,90377,12,11,5,9,3,1,1,6767,0,60,41,0
28,7,183151,0,12,5,8,3,1,1,0,0,60,41,0
55,6,227158,4,13,0,8,2,1,0,0,0,40,41,0
49,1,34021,4,13,4,3,1,1,0,0,0,50,41,0
31,6,165148,9,9,2,4,2,1,0,0,0,12,41,0
47,6,211668,9,9,5,12,0,4,0,0,0,40,41,1
45,6,358886,9,9,5,6,3,1,1,0,0,40,41,1
35,6,47707,9,9,4,2,4,4,0,0,0,40,41,0
34,3,306982,4,13,5,11,3,0,1,0,0,60,10,0
49,1,52590,9,9,0,1,4,4,1,0,0,40,41,0
39,5,179352,7,10,1,13,4,1,0,0,0,35,41,0
27,6,158156,9,9,4,2,4,1,0,0,0,42,41,0
42,6,70055,9,9,5,10,3,1,1,0,0,40,41,0
60,5,131852,3,3,5,13,3,1,1,0,0,30,41,1
64,3,177825,9,9,4,2,4,1,1,1055,0,40,41,0
33,6,127215,7,10,5,11,3,1,1,0,0,48,41,1
23,6,175183,7,10,4,8,4,1,0,0,0,40,41,0
45,6,142287,14,14,5,4,3,1,1,0,0,50,41,1
34,6,221324,9,9,4,12,2,4,0,0,0,40,41,0
53,6,227602,9,9,1,11,4,1,0,0,0,37,26,0
22,6,228452,10,6,4,5,4,1,1,0,0,30,41,0
57,8,39380,9,9,2,2,4,1,0,0,0,35,41,0
20,5,96862,7,10,4,13,1,1,0,0,0,8,41,0
23,6,336360,6,4,4,5,1,4,1,0,0,40,41,0
31,6,257644,13,7,4,6,2,1,1,0,0,40,41,0
23,8,235853,4,13,4,14,4,1,1,0,0,22,41,0
30,6,270577,9,9,2,8,2,1,0,0,0,40,41,0
32,1,222900,4,13,2,3,4,1,0,0,0,50,41,1
42,6,99254,0,12,5,8,0,4,0,0,0,40,41,1
51,6,224763,6,4,5,6,3,1,1,0,0,40,21,0
59,3,174056,4,13,5,11,3,1,1,15024,0,40,41,1
36,6,127306,4,13,4,4,1,1,0,0,0,40,41,0
45,6,339506,9,9,4,11,4,4,1,0,0,40,41,0
35,6,178322,12,11,5,11,3,1,1,0,0,50,6,1
33,6,189843,6,4,5,12,3,1,1,0,0,40,41,0
43,6,160815,12,11,1,3,2,1,0,0,0,40,41,0
60,6,207665,9,9,5,14,0,1,0,0,0,40,41,1
37,8,160402,4,13,5,3,3,1,1,0,0,55,41,1
35,6,170263,7,10,4,14,2,1,0,0,0,40,41,0
36,6,184659,7,10,5,8,3,1,1,0,0,52,41,0
38,7,338320,2,15,5,3,3,1,1,0,1977,50,41,1
54,6,101017,6,4,5,5,3,1,1,0,0,40,41,0
51,6,204322,12,11,5,10,3,1,1,0,0,40,41,1
45,6,241350,0,12,5,5,3,1,1,0,0,45,41,1
63,7,217994,7,10,1,4,2,1,0,0,0,40,41,0
51,6,128143,7,10,5,5,3,1,1,0,0,40,41,1
58,3,164065,14,14,1,11,4,1,1,0,0,18,41,0
64,1,78866,9,9,1,8,4,1,0,0,0,40,41,0
20,6,236769,7,10,4,10,1,1,1,0,0,40,41,0
44,7,239539,4,13,5,8,3,0,1,0,0,40,3,1
39,6,34028,4,13,1,4,2,1,0,0,0,48,41,0
45,8,207847,7,10,4,8,2,1,0,0,0,40,41,0
44,6,175935,8,16,5,8,3,1,1,0,0,55,41,1
22,7,218445,7,10,4,4,4,1,0,0,0,40,41,0
63,2,215833,9,9,5,4,3,1,1,0,0,40,41,1
26,6,156976,12,11,2,2,4,4,1,0,0,40,41,0
42,3,220647,4,13,5,9,3,1,1,0,0,45,41,0
20,6,218343,9,9,4,2,1,1,0,0,0,25,41,0
29,6,241431,14,14,5,11,3,1,1,7298,0,40,41,1
38,1,123983,4,13,4,4,2,0,1,0,1741,40,7,0
